,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
2067,37283937,RECENTLY_SOLD,Takoma Park,SINGLE_FAMILY,3.0,3.0,False,1700.0,915700.0,20912,-77.01746,38.98018,7328 Piney Branch Rd,2023-11-30,2024-01-05,1,43,895000,1700,sqft,0.2865013774104683,Acres,,895000,,1923,"Welcome to 7328 Piney Branch Road, a lovely historic bungalow nestled in Takoma Park, MD.  This location can't be beat!  An easy stroll to the metro,  downtown Takoma or neighboring Silver Spring.  This delightful home offers 3 bedrooms, 2.5 bathrooms, and spans 1700 square feet on the living levels.  The lot is a deep private oasis, boasting 12480 square feet.  The rear yard is fenced and includes a nice windowed shed on a concrete base.  New roof, gutters and gutter guards in 2019. Freshly painted throughout. From the ample front porch, step inside to discover the warm embrace of heart pine flooring, original trims and hardware that exude timeless character.  Loads of windows throughout the home give it a light and airy feel.  Easy flow from room to room.  The main level includes a good sized living room with fireplace, dining with large bay windows, two bedrooms, a vintage full bath with claw footed tub and a sweet kitchen with freshly painted cabinets, built in hutch and large pantry closet. Multiple mini splits provide zoned air conditioning (and heating if desired) ensuring year-round comfort.  A huge primary suite upstairs is sure to delight.  Includes multiple deep closets, skylights, ceiling fan, sitting room, office/nursery and a fabulous bath complete with a large shower and a separate soak tub.   The basement has an additional 800+ square feet of space that is large and ready to use as is or be finished out.  Includes a handy powder room and a big storage/utility/workshop space.  Direct walk out to the yard and fire pit.  With its bungalow style and deep lot, this home offers a unique opportunity to savor the quintessential Takoma Park lifestyle. Easy stroll to everything.  Close to metro, bus lines, shops and restaurants.  Leave the car at home, you won't need it. Don't miss the chance to make this gem your own!",631,1,,True,Good,Public Sewer,3,Takoma Park,11714,,7,5
2068,67487453,RECENTLY_SOLD,Silver Spring,CONDO,2.0,2.0,False,1062.0,409000.0,20910,-77.02862,38.98634,7915 Eastern Ave APT 610,2023-11-30,2024-01-05,0,6,400000,1062,sqft,,sqft,503,400000,,1965,"Charming 2-bedroom, 2-bath condo with thoughtful updates in the Aurora - a pet-friendly condominium building in bustling Silver Spring. Enjoy the more than $30,000 in recent updates/upgrades!! Upon entering the unit, you'll be captivated by the new grey luxury plank vinyl flooring that seamlessly flows throughout the space, creating a cohesive and modern aesthetic. The open-concept living room and kitchen area are bathed in natural light, accentuated by the addition of new recessed lighting, providing both functionality and a touch of sophistication. The well-appointed kitchen boasts stainless steel appliances and ample counter space, making meal preparation a delight. Breakfast bar island is perfect for a quick meal and entertaining.  Sun soaked, open floor plan offers plenty of living space. Two spacious bedrooms including the primary suite. The primary suite features two walk-in closets and a fully renovated bathroom. The spa-like bathroom boasts new tile flooring, a modern step-in shower and a double vanity sink with sleek hardware. Second bedroom offers flexibility in use - bedroom or at-home office. The second full bathroom was fully renovated as well featuring a new tile flooring, bathtub, vanity and hardware. The thoughtfully updated bathrooms provide a spa-like retreat within the comfort of your own home and the top to bottom renovations are the finest bathrooms of any unit that’s been listed in the building. Convenient stacked washer/dryer in the unit. Great community amenities include concierge service, fitness room and party/gathering room. Located in Silver Spring, just across the DC line. Enjoy all downtown Silver Spring has to offer- AFI theater, The Fillmore, shopping mall and plentiful dining options. Whole Foods, Safeway and Giant are all nearby for easy grocery shopping. Great neighborhood park, Blair Park, is just down the road with a playground, tennis courts and basketball court. This condo is not to be missed - offers the perfect blend of location, functionality and sophistication. Schedule your private showing today!",631,,1,True,Very Good,Public Sewer,1,Arora Hills,3820,,7,5
2069,469589,RECENTLY_SOLD,Washington,SINGLE_FAMILY,3.0,3.0,False,2804.0,,20012,-77.03539,38.97804,7250 15th Pl NW,2023-12-14,2024-01-03,0,20,841000,2804,sqft,6171.0,Square Feet,,841000,,1948,,631,1,,False,,Public Sewer,2,Shepherd Park,6802,,10,9
2070,37291951,RECENTLY_SOLD,Silver Spring,SINGLE_FAMILY,3.0,3.0,False,1744.0,779000.0,20910,-77.04508,38.99665,2106 Spencer Rd,,2024-01-03,0,7,353000,1744,sqft,6387.0,Square Feet,,353000,,1940,"2106 Spencer Rd, Silver Spring, MD 20910 is a single family home that contains 1,744 sq ft and was built in 1940. It contains 3 bedrooms and 3 bathrooms. This home last sold for $353,000 in January 2024. 
 
The Zestimate for this house is $779,000. The Rent Zestimate for this home is $3,746/mo. ",631,,,False,,,,,5890,,6,8
2071,2054311607,RECENTLY_SOLD,Washington,CONDO,1.0,1.0,False,825.0,631500.0,20012,-77.027756,38.976498,7175 12th St NW UNIT 403,2023-11-17,2024-01-02,0,2,627900,825,sqft,,sqft,483,627900,,2023,"Move in Next Month!  Below market interest rates available. Spacious corner 1BR + den,  with view of open space, landscaping and huge trees.   Great closet space. This condo features an open kitchen complete with a movable island, stainless steel appliances and contemporary finishes. Set up your work from home space in your den  and enjoy relaxing after a long day in the primary suite complete with spacious walk-in closet and ensuite bath.  Nestled in The Parks Marketplace, Kite House offers the perks of an immersive green oasis paired with direct access to choice shopping, dining, and entertainment options. Savor the perfect balance whether you're picking up the pace on a trail run or taking it down a notch with picnic provisions from Whole Foods on the Great Lawn.  Whole Foods and Jinya restaurant and bar Now Open!  Coming Soon: Starbucks, Mezzeh, The Charmerie, Nail Saloon, Slice and Pie and much more! Garage parking available for $40,000; EV parking $48,000",631,,1,False,Excellent,Public Sewer,6,Shepherd Park,,,,4
2072,71804542,RECENTLY_SOLD,Silver Spring,CONDO,1.0,1.0,False,753.0,343000.0,20910,-77.0251,38.99471,930 Wayne Ave APT 1002,2023-12-07,2023-12-29,0,4,335000,753,sqft,,sqft,453,335000,,2006,"Experience urban living in the heart of Downtown Silver Spring with this stunning, light-filled condominium. This condo offers a modern living experience and a great view from 10 floors up, right from your own private balcony. Boasting a spacious living area and renovated bath, the unit’s flooring and lighting fixtures have recently been replaced. This unit also comes with an assigned covered garage parking space.  Enjoy the many amenities of the Crescent, a pet-friendly building with an on-site manager. Take advantage of the fitness center, billiard room, and lounge available exclusively to residents. Located in the vibrant Downtown Silver Spring area, this condo is just steps away from a plethora of dining options such as Whole Foods, &Pizza, BurgerFi, and El Sapo. The metro, Safeway, Giant, and more are just a few blocks away, making this location the epitome of convenience.",631,,1,True,,Public Sewer,1,Crescent,3434,,5,5
2073,2053221323,RECENTLY_SOLD,Washington,TOWNHOUSE,4.0,3.0,False,1803.0,941200.0,20012,-77.03164,38.972706,6820 General Davis Dr NW,2024-01-16,2023-12-29,0,2,935527,1803,sqft,0.02,Square Feet,239,935527,,2023,"Welcome to Aspen Square at The Parks on the campus of historic Walter Reed, a luxury townhome community in Northwest Washington, DC. The Ellington townhome boasts four finished levels of living space, choice of 3 or 4 bedrooms, private garage parking, and two outdoor living spaces.  Enter in the foyer or from your private one-car or extended garage. Electric car charging will be available. The entry level can be personalized to add either a rec room or full bedroom with bathroom, as well as the option to add a lower level powder room.  Upstairs, be greeted by an open-concept layout, our  Signature kitchen, and designer finishes worthy of the finest dinner party. A deck is included for your convenience.  On the bedroom level, a spacious owner’s suite boasts an oversized walk-in closet and spa bath with dual vanities. The secondary bedroom features a full bath with tub, as well as a closet for storage. A full-size washer & dryer closet completes this level.  On the fourth level, owners will enjoy an open loft, bedroom with full bath, and rooftop terrace to take in the scenic surroundings.  Come discover Washington, DC’s best value for a luxury townhome at Aspen Square!",631,,2,False,Excellent,Public Septic,4,Shepherd Park,6237,,,4
2074,2060622849,RECENTLY_SOLD,Washington,CONDO,1.0,1.0,False,822.0,523200.0,20012,-77.02754,38.97702,7175 12th St NW #221,2024-02-28,2023-12-26,0,1,519900,822,sqft,,sqft,483,519900,,,,631,,1,False,Excellent,Public Sewer,6,Shepherd Park,,,,4
2075,486225,RECENTLY_SOLD,Washington,SINGLE_FAMILY,2.0,2.0,False,2128.0,721400.0,20012,-77.01962,38.97039,6605 5th St NW,2023-12-01,2023-12-22,0,17,722500,2128,sqft,6500.0,Square Feet,,722500,,1926,"Convenient in-town location just .4 mile from the Takoma Park Metro Station. This delightful 2-bedroom, 1.5 bath home has been lovingly maintained and updated! Enjoy the warmth of the cozy fireplace in the living room, natural hardwood floors and original solid wood doors. Updates feature the newly remodeled kitchen with white Shaker cabinets, new stainless-steel appliances, quartz countertops, luxury vinyl tile floor. The primary bedroom has an adjoining sitting room/office. The finished walkout basement includes a charming built-in bar, half-bath, and a utility room with plenty of storage space. The home sits on a 6,500 square foot fully fenced lot with potential for gardens, patio, parking pad or whatever you choose! Garage parking in rear with alley access. Public transportation is just steps from your front door. Enjoy easy access to shopping, restaurants and entertainment in Takoma Park MD & DC, and downtown Silver Spring. *Deadline for offers is 12 noon on Monday, December 4, 2023.",631,1,1,False,Excellent,Public Sewer,2,Brightwood,2088,,,6
2076,71802302,RECENTLY_SOLD,Silver Spring,CONDO,1.0,2.0,False,994.0,285700.0,20910,-77.02886,38.99021,1201 E West Hwy APT 424,2023-11-16,2023-12-22,0,4,278660,994,sqft,,sqft,624,278660,,2006,"Live in the heart of Downtown Silver Spring at the Silverton Condominium. This bright and light freshly painted unit has two bedrooms and one full bath, Primary bedroom has walk-in closet and its own access to the full bathroom.  New LVT in bedrooms, living room and dining area.  Sliding glass doors lead to a balcony which overlooks the courtyard., The Silverton is a pet-friendly building with on-site managers. Residents enjoy access to the building's fitness center, outdoor pool, party room, and dog run. The building's prime location has all your city living needs Metro within walking distance,  close to Marc train, restaurants, shops, and entertainment. The soon to be -completed  Metro purple line will make this condo an even more desirable place to live. Property is AS IS This is an MPDU but THE ELIGIBLE INCOME LIMIT HAS BEEN REMOVED. Prospective purchasers should understand that they will be bound by all rules of the MPDU purchase program after taking ownership including, but not limited to, the thirty (30) year resale price control period, and the shared profit requirement. The purchaser must sign an MPDU Purchaser’s Agreement and agree to abide by the program rules. PURCHASER NEEDS TO BE A FIRST TIME HOMEBUYER.",631,,,False,,Public Sewer,1,Silverton Codm,2225,,5,5
